Sensor,Date_Time,Date,Time,Count
Southbank,2019-06-30T22:00:00Z,2019-07-01,8,1714
Queen St (West),2019-06-30T22:00:00Z,2019-07-01,8,642
Lygon St (East),2019-06-30T22:00:00Z,2019-07-01,8,107
Flinders St-Swanston St (West),2019-06-30T22:00:00Z,2019-07-01,8,2419
Alfred Place,2019-06-30T22:00:00Z,2019-07-01,8,779
Lonsdale St-Spring St (West),2019-06-30T22:00:00Z,2019-07-01,8,700
Grattan St-Swanston St (West),2019-06-30T22:00:00Z,2019-07-01,8,294
Monash Rd-Swanston St (West),2019-06-30T22:00:00Z,2019-07-01,8,357
Tin Alley-Swanston St (West),2019-06-30T22:00:00Z,2019-07-01,8,164
Bourke Street Mall (North),2019-06-30T23:00:00Z,2019-07-01,9,1001
Bourke Street Mall (South),2019-06-30T23:00:00Z,2019-07-01,9,711
Melbourne Central,2019-06-30T23:00:00Z,2019-07-01,9,680
Town Hall (West),2019-06-30T23:00:00Z,2019-07-01,9,1083
Princes Bridge,2019-06-30T23:00:00Z,2019-07-01,9,1244
Flinders Street Station Underpass,2019-06-30T23:00:00Z,2019-07-01,9,2102
Birrarung Marr,2019-06-30T23:00:00Z,2019-07-01,9,229
Webb Bridge,2019-06-30T23:00:00Z,2019-07-01,9,289
Southern Cross Station,2019-06-30T23:00:00Z,2019-07-01,9,2570
Victoria Point,2019-06-30T23:00:00Z,2019-07-01,9,516
Waterfront City,2019-06-30T23:00:00Z,2019-07-01,9,100
New Quay,2019-06-30T23:00:00Z,2019-07-01,9,269
Flagstaff Station,2019-06-30T23:00:00Z,2019-07-01,9,NA
Sandridge Bridge,2019-06-30T23:00:00Z,2019-07-01,9,685
State Library,2019-06-30T23:00:00Z,2019-07-01,9,563
Collins St (North),2019-06-30T23:00:00Z,2019-07-01,9,908
Collins Place (South),2019-06-30T23:00:00Z,2019-07-01,9,1329
Collins Place (North),2019-06-30T23:00:00Z,2019-07-01,9,932
Chinatown-Swanston St (North),2019-06-30T23:00:00Z,2019-07-01,9,200
Chinatown-Lt Bourke St (South),2019-06-30T23:00:00Z,2019-07-01,9,191
Bourke St-Russell St (West),2019-06-30T23:00:00Z,2019-07-01,9,375
Flinders St-Elizabeth St (East),2019-06-30T23:00:00Z,2019-07-01,9,2018
Spencer St-Collins St (South),2019-06-30T23:00:00Z,2019-07-01,9,878
Spencer St-Collins St (North),2019-06-30T23:00:00Z,2019-07-01,9,2804
Melbourne Convention Exhibition Centre,2019-06-30T23:00:00Z,2019-07-01,9,NA
QV Market-Elizabeth St (West),2019-06-30T23:00:00Z,2019-07-01,9,487
QV Market-Peel St,2019-06-30T23:00:00Z,2019-07-01,9,NA
The Arts Centre,2019-06-30T23:00:00Z,2019-07-01,9,1137
St Kilda Rd-Alexandra Gardens,2019-06-30T23:00:00Z,2019-07-01,9,232
Lonsdale St (South),2019-06-30T23:00:00Z,2019-07-01,9,294
Lygon St (West),2019-06-30T23:00:00Z,2019-07-01,9,147
City Square,2019-06-30T23:00:00Z,2019-07-01,9,NA
Flinders St-Spring St (West),2019-06-30T23:00:00Z,2019-07-01,9,393
Flinders St-Spark La,2019-06-30T23:00:00Z,2019-07-01,9,223
Southbank,2019-06-30T23:00:00Z,2019-07-01,9,1034
Queen St (West),2019-06-30T23:00:00Z,2019-07-01,9,538
Lygon St (East),2019-06-30T23:00:00Z,2019-07-01,9,141
Flinders St-Swanston St (West),2019-06-30T23:00:00Z,2019-07-01,9,1514
Alfred Place,2019-06-30T23:00:00Z,2019-07-01,9,689
Lonsdale St-Spring St (West),2019-06-30T23:00:00Z,2019-07-01,9,627
Grattan St-Swanston St (West),2019-06-30T23:00:00Z,2019-07-01,9,262
Monash Rd-Swanston St (West),2019-06-30T23:00:00Z,2019-07-01,9,269
Tin Alley-Swanston St (West),2019-06-30T23:00:00Z,2019-07-01,9,136
Bourke Street Mall (North),2019-07-01T00:00:00Z,2019-07-01,10,1439
Bourke Street Mall (South),2019-07-01T00:00:00Z,2019-07-01,10,1070
Melbourne Central,2019-07-01T00:00:00Z,2019-07-01,10,804
Town Hall (West),2019-07-01T00:00:00Z,2019-07-01,10,1481
Princes Bridge,2019-07-01T00:00:00Z,2019-07-01,10,1476
Flinders Street Station Underpass,2019-07-01T00:00:00Z,2019-07-01,10,1251
Birrarung Marr,2019-07-01T00:00:00Z,2019-07-01,10,143
Webb Bridge,2019-07-01T00:00:00Z,2019-07-01,10,194
Southern Cross Station,2019-07-01T00:00:00Z,2019-07-01,10,873
Victoria Point,2019-07-01T00:00:00Z,2019-07-01,10,327
Waterfront City,2019-07-01T00:00:00Z,2019-07-01,10,68
New Quay,2019-07-01T00:00:00Z,2019-07-01,10,152
Flagstaff Station,2019-07-01T00:00:00Z,2019-07-01,10,NA
Sandridge Bridge,2019-07-01T00:00:00Z,2019-07-01,10,457
State Library,2019-07-01T00:00:00Z,2019-07-01,10,634
Collins St (North),2019-07-01T00:00:00Z,2019-07-01,10,1169
Collins Place (South),2019-07-01T00:00:00Z,2019-07-01,10,727
Collins Place (North),2019-07-01T00:00:00Z,2019-07-01,10,473
Chinatown-Swanston St (North),2019-07-01T00:00:00Z,2019-07-01,10,334
Chinatown-Lt Bourke St (South),2019-07-01T00:00:00Z,2019-07-01,10,234
Bourke St-Russell St (West),2019-07-01T00:00:00Z,2019-07-01,10,490
Flinders St-Elizabeth St (East),2019-07-01T00:00:00Z,2019-07-01,10,1862
Spencer St-Collins St (South),2019-07-01T00:00:00Z,2019-07-01,10,604
Spencer St-Collins St (North),2019-07-01T00:00:00Z,2019-07-01,10,1665
Melbourne Convention Exhibition Centre,2019-07-01T00:00:00Z,2019-07-01,10,NA
QV Market-Elizabeth St (West),2019-07-01T00:00:00Z,2019-07-01,10,484
QV Market-Peel St,2019-07-01T00:00:00Z,2019-07-01,10,NA
The Arts Centre,2019-07-01T00:00:00Z,2019-07-01,10,1477
St Kilda Rd-Alexandra Gardens,2019-07-01T00:00:00Z,2019-07-01,10,300
Lonsdale St (South),2019-07-01T00:00:00Z,2019-07-01,10,320
Lygon St (West),2019-07-01T00:00:00Z,2019-07-01,10,185
City Square,2019-07-01T00:00:00Z,2019-07-01,10,NA
Flinders St-Spring St (West),2019-07-01T00:00:00Z,2019-07-01,10,216
Flinders St-Spark La,2019-07-01T00:00:00Z,2019-07-01,10,236
Southbank,2019-07-01T00:00:00Z,2019-07-01,10,852
Queen St (West),2019-07-01T00:00:00Z,2019-07-01,10,490
Lygon St (East),2019-07-01T00:00:00Z,2019-07-01,10,128
Flinders St-Swanston St (West),2019-07-01T00:00:00Z,2019-07-01,10,1077
Alfred Place,2019-07-01T00:00:00Z,2019-07-01,10,504
Lonsdale St-Spring St (West),2019-07-01T00:00:00Z,2019-07-01,10,483
Grattan St-Swanston St (West),2019-07-01T00:00:00Z,2019-07-01,10,205
Monash Rd-Swanston St (West),2019-07-01T00:00:00Z,2019-07-01,10,153
Tin Alley-Swanston St (West),2019-07-01T00:00:00Z,2019-07-01,10,82
Bourke Street Mall (North),2019-07-01T01:00:00Z,2019-07-01,11,2114
Bourke Street Mall (South),2019-07-01T01:00:00Z,2019-07-01,11,1490
Melbourne Central,2019-07-01T01:00:00Z,2019-07-01,11,1244
Town Hall (West),2019-07-01T01:00:00Z,2019-07-01,11,2160
Princes Bridge,2019-07-01T01:00:00Z,2019-07-01,11,1826
Flinders Street Station Underpass,2019-07-01T01:00:00Z,2019-07-01,11,1477
Birrarung Marr,2019-07-01T01:00:00Z,2019-07-01,11,152
Webb Bridge,2019-07-01T01:00:00Z,2019-07-01,11,242
Southern Cross Station,2019-07-01T01:00:00Z,2019-07-01,11,717
Victoria Point,2019-07-01T01:00:00Z,2019-07-01,11,288
Waterfront City,2019-07-01T01:00:00Z,2019-07-01,11,77
New Quay,2019-07-01T01:00:00Z,2019-07-01,11,242
Flagstaff Station,2019-07-01T01:00:00Z,2019-07-01,11,NA
Sandridge Bridge,2019-07-01T01:00:00Z,2019-07-01,11,485
State Library,2019-07-01T01:00:00Z,2019-07-01,11,836
Collins St (North),2019-07-01T01:00:00Z,2019-07-01,11,1445
Collins Place (South),2019-07-01T01:00:00Z,2019-07-01,11,688
Collins Place (North),2019-07-01T01:00:00Z,2019-07-01,11,399
Chinatown-Swanston St (North),2019-07-01T01:00:00Z,2019-07-01,11,537
Chinatown-Lt Bourke St (South),2019-07-01T01:00:00Z,2019-07-01,11,402
Bourke St-Russell St (West),2019-07-01T01:00:00Z,2019-07-01,11,737
Flinders St-Elizabeth St (East),2019-07-01T01:00:00Z,2019-07-01,11,2482
Spencer St-Collins St (South),2019-07-01T01:00:00Z,2019-07-01,11,634
Spencer St-Collins St (North),2019-07-01T01:00:00Z,2019-07-01,11,1663
Melbourne Convention Exhibition Centre,2019-07-01T01:00:00Z,2019-07-01,11,NA
QV Market-Elizabeth St (West),2019-07-01T01:00:00Z,2019-07-01,11,649
QV Market-Peel St,2019-07-01T01:00:00Z,2019-07-01,11,NA
The Arts Centre,2019-07-01T01:00:00Z,2019-07-01,11,1865
St Kilda Rd-Alexandra Gardens,2019-07-01T01:00:00Z,2019-07-01,11,482
Lonsdale St (South),2019-07-01T01:00:00Z,2019-07-01,11,551
Lygon St (West),2019-07-01T01:00:00Z,2019-07-01,11,168
City Square,2019-07-01T01:00:00Z,2019-07-01,11,NA
Flinders St-Spring St (West),2019-07-01T01:00:00Z,2019-07-01,11,181
Flinders St-Spark La,2019-07-01T01:00:00Z,2019-07-01,11,219
Southbank,2019-07-01T01:00:00Z,2019-07-01,11,1152
Queen St (West),2019-07-01T01:00:00Z,2019-07-01,11,423
Lygon St (East),2019-07-01T01:00:00Z,2019-07-01,11,134
Flinders St-Swanston St (West),2019-07-01T01:00:00Z,2019-07-01,11,1094
Alfred Place,2019-07-01T01:00:00Z,2019-07-01,11,509
Lonsdale St-Spring St (West),2019-07-01T01:00:00Z,2019-07-01,11,488
Grattan St-Swanston St (West),2019-07-01T01:00:00Z,2019-07-01,11,241
Monash Rd-Swanston St (West),2019-07-01T01:00:00Z,2019-07-01,11,162
Tin Alley-Swanston St (West),2019-07-01T01:00:00Z,2019-07-01,11,118
Bourke Street Mall (North),2019-07-01T02:00:00Z,2019-07-01,12,3511
Bourke Street Mall (South),2019-07-01T02:00:00Z,2019-07-01,12,2637
Melbourne Central,2019-07-01T02:00:00Z,2019-07-01,12,2330
Town Hall (West),2019-07-01T02:00:00Z,2019-07-01,12,3240
Princes Bridge,2019-07-01T02:00:00Z,2019-07-01,12,2286
Flinders Street Station Underpass,2019-07-01T02:00:00Z,2019-07-01,12,2111
Birrarung Marr,2019-07-01T02:00:00Z,2019-07-01,12,281
Webb Bridge,2019-07-01T02:00:00Z,2019-07-01,12,743
Southern Cross Station,2019-07-01T02:00:00Z,2019-07-01,12,1354
Victoria Point,2019-07-01T02:00:00Z,2019-07-01,12,524
Waterfront City,2019-07-01T02:00:00Z,2019-07-01,12,158
New Quay,2019-07-01T02:00:00Z,2019-07-01,12,430
Flagstaff Station,2019-07-01T02:00:00Z,2019-07-01,12,NA
Sandridge Bridge,2019-07-01T02:00:00Z,2019-07-01,12,685
State Library,2019-07-01T02:00:00Z,2019-07-01,12,1347
Collins St (North),2019-07-01T02:00:00Z,2019-07-01,12,2193
Collins Place (South),2019-07-01T02:00:00Z,2019-07-01,12,1499
Collins Place (North),2019-07-01T02:00:00Z,2019-07-01,12,546
Chinatown-Swanston St (North),2019-07-01T02:00:00Z,2019-07-01,12,1103
Chinatown-Lt Bourke St (South),2019-07-01T02:00:00Z,2019-07-01,12,701
Bourke St-Russell St (West),2019-07-01T02:00:00Z,2019-07-01,12,1427
Flinders St-Elizabeth St (East),2019-07-01T02:00:00Z,2019-07-01,12,3228
Spencer St-Collins St (South),2019-07-01T02:00:00Z,2019-07-01,12,1090
Spencer St-Collins St (North),2019-07-01T02:00:00Z,2019-07-01,12,2414
Melbourne Convention Exhibition Centre,2019-07-01T02:00:00Z,2019-07-01,12,NA
QV Market-Elizabeth St (West),2019-07-01T02:00:00Z,2019-07-01,12,1035
QV Market-Peel St,2019-07-01T02:00:00Z,2019-07-01,12,NA
The Arts Centre,2019-07-01T02:00:00Z,2019-07-01,12,2268
St Kilda Rd-Alexandra Gardens,2019-07-01T02:00:00Z,2019-07-01,12,574
Lonsdale St (South),2019-07-01T02:00:00Z,2019-07-01,12,873
Lygon St (West),2019-07-01T02:00:00Z,2019-07-01,12,326
City Square,2019-07-01T02:00:00Z,2019-07-01,12,NA
Flinders St-Spring St (West),2019-07-01T02:00:00Z,2019-07-01,12,354
Flinders St-Spark La,2019-07-01T02:00:00Z,2019-07-01,12,337
Southbank,2019-07-01T02:00:00Z,2019-07-01,12,2192
Queen St (West),2019-07-01T02:00:00Z,2019-07-01,12,890
Lygon St (East),2019-07-01T02:00:00Z,2019-07-01,12,338
Flinders St-Swanston St (West),2019-07-01T02:00:00Z,2019-07-01,12,1576
Alfred Place,2019-07-01T02:00:00Z,2019-07-01,12,1284
Lonsdale St-Spring St (West),2019-07-01T02:00:00Z,2019-07-01,12,886
Grattan St-Swanston St (West),2019-07-01T02:00:00Z,2019-07-01,12,430
Monash Rd-Swanston St (West),2019-07-01T02:00:00Z,2019-07-01,12,197
Tin Alley-Swanston St (West),2019-07-01T02:00:00Z,2019-07-01,12,145
Bourke Street Mall (North),2019-07-01T03:00:00Z,2019-07-01,13,3851
Bourke Street Mall (South),2019-07-01T03:00:00Z,2019-07-01,13,2999
Melbourne Central,2019-07-01T03:00:00Z,2019-07-01,13,2358
Town Hall (West),2019-07-01T03:00:00Z,2019-07-01,13,3559
Princes Bridge,2019-07-01T03:00:00Z,2019-07-01,13,2366
Flinders Street Station Underpass,2019-07-01T03:00:00Z,2019-07-01,13,2211
Birrarung Marr,2019-07-01T03:00:00Z,2019-07-01,13,318
Webb Bridge,2019-07-01T03:00:00Z,2019-07-01,13,559
Southern Cross Station,2019-07-01T03:00:00Z,2019-07-01,13,1178
Victoria Point,2019-07-01T03:00:00Z,2019-07-01,13,487
Waterfront City,2019-07-01T03:00:00Z,2019-07-01,13,120
New Quay,2019-07-01T03:00:00Z,2019-07-01,13,370
Flagstaff Station,2019-07-01T03:00:00Z,2019-07-01,13,NA
Sandridge Bridge,2019-07-01T03:00:00Z,2019-07-01,13,699
State Library,2019-07-01T03:00:00Z,2019-07-01,13,1486
Collins St (North),2019-07-01T03:00:00Z,2019-07-01,13,2365
Collins Place (South),2019-07-01T03:00:00Z,2019-07-01,13,1498
Collins Place (North),2019-07-01T03:00:00Z,2019-07-01,13,618
Chinatown-Swanston St (North),2019-07-01T03:00:00Z,2019-07-01,13,1121
Chinatown-Lt Bourke St (South),2019-07-01T03:00:00Z,2019-07-01,13,853
Bourke St-Russell St (West),2019-07-01T03:00:00Z,2019-07-01,13,1591
Flinders St-Elizabeth St (East),2019-07-01T03:00:00Z,2019-07-01,13,3720
Spencer St-Collins St (South),2019-07-01T03:00:00Z,2019-07-01,13,1051
Spencer St-Collins St (North),2019-07-01T03:00:00Z,2019-07-01,13,2439
Melbourne Convention Exhibition Centre,2019-07-01T03:00:00Z,2019-07-01,13,NA
QV Market-Elizabeth St (West),2019-07-01T03:00:00Z,2019-07-01,13,987
QV Market-Peel St,2019-07-01T03:00:00Z,2019-07-01,13,NA
The Arts Centre,2019-07-01T03:00:00Z,2019-07-01,13,2047
St Kilda Rd-Alexandra Gardens,2019-07-01T03:00:00Z,2019-07-01,13,629
Lonsdale St (South),2019-07-01T03:00:00Z,2019-07-01,13,984
Lygon St (West),2019-07-01T03:00:00Z,2019-07-01,13,346
City Square,2019-07-01T03:00:00Z,2019-07-01,13,NA
Flinders St-Spring St (West),2019-07-01T03:00:00Z,2019-07-01,13,329
Flinders St-Spark La,2019-07-01T03:00:00Z,2019-07-01,13,392
Southbank,2019-07-01T03:00:00Z,2019-07-01,13,2132
Queen St (West),2019-07-01T03:00:00Z,2019-07-01,13,875
Lygon St (East),2019-07-01T03:00:00Z,2019-07-01,13,336
Flinders St-Swanston St (West),2019-07-01T03:00:00Z,2019-07-01,13,1590
Alfred Place,2019-07-01T03:00:00Z,2019-07-01,13,1212
Lonsdale St-Spring St (West),2019-07-01T03:00:00Z,2019-07-01,13,801
Grattan St-Swanston St (West),2019-07-01T03:00:00Z,2019-07-01,13,376
Monash Rd-Swanston St (West),2019-07-01T03:00:00Z,2019-07-01,13,242
Tin Alley-Swanston St (West),2019-07-01T03:00:00Z,2019-07-01,13,129
Bourke Street Mall (North),2019-07-01T04:00:00Z,2019-07-01,14,3233
Bourke Street Mall (South),2019-07-01T04:00:00Z,2019-07-01,14,2400
Melbourne Central,2019-07-01T04:00:00Z,2019-07-01,14,2110
Town Hall (West),2019-07-01T04:00:00Z,2019-07-01,14,3194
Princes Bridge,2019-07-01T04:00:00Z,2019-07-01,14,2144
Flinders Street Station Underpass,2019-07-01T04:00:00Z,2019-07-01,14,1987
Birrarung Marr,2019-07-01T04:00:00Z,2019-07-01,14,241
Webb Bridge,2019-07-01T04:00:00Z,2019-07-01,14,284
Southern Cross Station,2019-07-01T04:00:00Z,2019-07-01,14,839
Victoria Point,2019-07-01T04:00:00Z,2019-07-01,14,295
Waterfront City,2019-07-01T04:00:00Z,2019-07-01,14,108
New Quay,2019-07-01T04:00:00Z,2019-07-01,14,265
Flagstaff Station,2019-07-01T04:00:00Z,2019-07-01,14,NA
Sandridge Bridge,2019-07-01T04:00:00Z,2019-07-01,14,647
State Library,2019-07-01T04:00:00Z,2019-07-01,14,1410
Collins St (North),2019-07-01T04:00:00Z,2019-07-01,14,1714
Collins Place (South),2019-07-01T04:00:00Z,2019-07-01,14,805
Collins Place (North),2019-07-01T04:00:00Z,2019-07-01,14,479
Chinatown-Swanston St (North),2019-07-01T04:00:00Z,2019-07-01,14,992
Chinatown-Lt Bourke St (South),2019-07-01T04:00:00Z,2019-07-01,14,614
Bourke St-Russell St (West),2019-07-01T04:00:00Z,2019-07-01,14,1114
Flinders St-Elizabeth St (East),2019-07-01T04:00:00Z,2019-07-01,14,3150
Spencer St-Collins St (South),2019-07-01T04:00:00Z,2019-07-01,14,626
Spencer St-Collins St (North),2019-07-01T04:00:00Z,2019-07-01,14,2023
Melbourne Convention Exhibition Centre,2019-07-01T04:00:00Z,2019-07-01,14,NA
QV Market-Elizabeth St (West),2019-07-01T04:00:00Z,2019-07-01,14,688
QV Market-Peel St,2019-07-01T04:00:00Z,2019-07-01,14,NA
The Arts Centre,2019-07-01T04:00:00Z,2019-07-01,14,1861
St Kilda Rd-Alexandra Gardens,2019-07-01T04:00:00Z,2019-07-01,14,492
Lonsdale St (South),2019-07-01T04:00:00Z,2019-07-01,14,765
Lygon St (West),2019-07-01T04:00:00Z,2019-07-01,14,295
City Square,2019-07-01T04:00:00Z,2019-07-01,14,NA
Flinders St-Spring St (West),2019-07-01T04:00:00Z,2019-07-01,14,244
Flinders St-Spark La,2019-07-01T04:00:00Z,2019-07-01,14,256
Southbank,2019-07-01T04:00:00Z,2019-07-01,14,1549
Queen St (West),2019-07-01T04:00:00Z,2019-07-01,14,584
Lygon St (East),2019-07-01T04:00:00Z,2019-07-01,14,249
Flinders St-Swanston St (West),2019-07-01T04:00:00Z,2019-07-01,14,1089
Alfred Place,2019-07-01T04:00:00Z,2019-07-01,14,555
Lonsdale St-Spring St (West),2019-07-01T04:00:00Z,2019-07-01,14,492
Grattan St-Swanston St (West),2019-07-01T04:00:00Z,2019-07-01,14,287
Monash Rd-Swanston St (West),2019-07-01T04:00:00Z,2019-07-01,14,175
Tin Alley-Swanston St (West),2019-07-01T04:00:00Z,2019-07-01,14,110
Bourke Street Mall (North),2019-07-01T05:00:00Z,2019-07-01,15,3145
Bourke Street Mall (South),2019-07-01T05:00:00Z,2019-07-01,15,2317
Melbourne Central,2019-07-01T05:00:00Z,2019-07-01,15,2252
Town Hall (West),2019-07-01T05:00:00Z,2019-07-01,15,2913
Princes Bridge,2019-07-01T05:00:00Z,2019-07-01,15,2133
Flinders Street Station Underpass,2019-07-01T05:00:00Z,2019-07-01,15,2300
Birrarung Marr,2019-07-01T05:00:00Z,2019-07-01,15,210
Webb Bridge,2019-07-01T05:00:00Z,2019-07-01,15,287
Southern Cross Station,2019-07-01T05:00:00Z,2019-07-01,15,1307
Victoria Point,2019-07-01T05:00:00Z,2019-07-01,15,395
Waterfront City,2019-07-01T05:00:00Z,2019-07-01,15,84
New Quay,2019-07-01T05:00:00Z,2019-07-01,15,328
Flagstaff Station,2019-07-01T05:00:00Z,2019-07-01,15,NA
Sandridge Bridge,2019-07-01T05:00:00Z,2019-07-01,15,748
State Library,2019-07-01T05:00:00Z,2019-07-01,15,1472
Collins St (North),2019-07-01T05:00:00Z,2019-07-01,15,1432
Collins Place (South),2019-07-01T05:00:00Z,2019-07-01,15,720
Collins Place (North),2019-07-01T05:00:00Z,2019-07-01,15,568
Chinatown-Swanston St (North),2019-07-01T05:00:00Z,2019-07-01,15,922
Chinatown-Lt Bourke St (South),2019-07-01T05:00:00Z,2019-07-01,15,589
Bourke St-Russell St (West),2019-07-01T05:00:00Z,2019-07-01,15,1067
Flinders St-Elizabeth St (East),2019-07-01T05:00:00Z,2019-07-01,15,3186
Spencer St-Collins St (South),2019-07-01T05:00:00Z,2019-07-01,15,565
Spencer St-Collins St (North),2019-07-01T05:00:00Z,2019-07-01,15,2399
Melbourne Convention Exhibition Centre,2019-07-01T05:00:00Z,2019-07-01,15,NA
QV Market-Elizabeth St (West),2019-07-01T05:00:00Z,2019-07-01,15,611
QV Market-Peel St,2019-07-01T05:00:00Z,2019-07-01,15,NA
The Arts Centre,2019-07-01T05:00:00Z,2019-07-01,15,1884
St Kilda Rd-Alexandra Gardens,2019-07-01T05:00:00Z,2019-07-01,15,526
Lonsdale St (South),2019-07-01T05:00:00Z,2019-07-01,15,760
Lygon St (West),2019-07-01T05:00:00Z,2019-07-01,15,239
City Square,2019-07-01T05:00:00Z,2019-07-01,15,NA
Flinders St-Spring St (West),2019-07-01T05:00:00Z,2019-07-01,15,249
Flinders St-Spark La,2019-07-01T05:00:00Z,2019-07-01,15,246
Southbank,2019-07-01T05:00:00Z,2019-07-01,15,1430
Queen St (West),2019-07-01T05:00:00Z,2019-07-01,15,514
Lygon St (East),2019-07-01T05:00:00Z,2019-07-01,15,190
Flinders St-Swanston St (West),2019-07-01T05:00:00Z,2019-07-01,15,1264
Alfred Place,2019-07-01T05:00:00Z,2019-07-01,15,418
Lonsdale St-Spring St (West),2019-07-01T05:00:00Z,2019-07-01,15,393
Grattan St-Swanston St (West),2019-07-01T05:00:00Z,2019-07-01,15,301
Monash Rd-Swanston St (West),2019-07-01T05:00:00Z,2019-07-01,15,192
Tin Alley-Swanston St (West),2019-07-01T05:00:00Z,2019-07-01,15,126
Bourke Street Mall (North),2019-07-01T06:00:00Z,2019-07-01,16,3189
Bourke Street Mall (South),2019-07-01T06:00:00Z,2019-07-01,16,1999
Melbourne Central,2019-07-01T06:00:00Z,2019-07-01,16,2096
Town Hall (West),2019-07-01T06:00:00Z,2019-07-01,16,2770
Princes Bridge,2019-07-01T06:00:00Z,2019-07-01,16,2457
Flinders Street Station Underpass,2019-07-01T06:00:00Z,2019-07-01,16,3121
Birrarung Marr,2019-07-01T06:00:00Z,2019-07-01,16,309
Webb Bridge,2019-07-01T06:00:00Z,2019-07-01,16,389
Southern Cross Station,2019-07-01T06:00:00Z,2019-07-01,16,2962
Victoria Point,2019-07-01T06:00:00Z,2019-07-01,16,638
Waterfront City,2019-07-01T06:00:00Z,2019-07-01,16,91
New Quay,2019-07-01T06:00:00Z,2019-07-01,16,266
Flagstaff Station,2019-07-01T06:00:00Z,2019-07-01,16,NA
Sandridge Bridge,2019-07-01T06:00:00Z,2019-07-01,16,1083
State Library,2019-07-01T06:00:00Z,2019-07-01,16,1691
Collins St (North),2019-07-01T06:00:00Z,2019-07-01,16,1346
Collins Place (South),2019-07-01T06:00:00Z,2019-07-01,16,705
Collins Place (North),2019-07-01T06:00:00Z,2019-07-01,16,957
Chinatown-Swanston St (North),2019-07-01T06:00:00Z,2019-07-01,16,839
Chinatown-Lt Bourke St (South),2019-07-01T06:00:00Z,2019-07-01,16,407
Bourke St-Russell St (West),2019-07-01T06:00:00Z,2019-07-01,16,1064
Flinders St-Elizabeth St (East),2019-07-01T06:00:00Z,2019-07-01,16,3729
Spencer St-Collins St (South),2019-07-01T06:00:00Z,2019-07-01,16,835
Spencer St-Collins St (North),2019-07-01T06:00:00Z,2019-07-01,16,3665
Melbourne Convention Exhibition Centre,2019-07-01T06:00:00Z,2019-07-01,16,NA
QV Market-Elizabeth St (West),2019-07-01T06:00:00Z,2019-07-01,16,572
QV Market-Peel St,2019-07-01T06:00:00Z,2019-07-01,16,NA
The Arts Centre,2019-07-01T06:00:00Z,2019-07-01,16,2086
St Kilda Rd-Alexandra Gardens,2019-07-01T06:00:00Z,2019-07-01,16,479
Lonsdale St (South),2019-07-01T06:00:00Z,2019-07-01,16,600
Lygon St (West),2019-07-01T06:00:00Z,2019-07-01,16,218
City Square,2019-07-01T06:00:00Z,2019-07-01,16,NA
Flinders St-Spring St (West),2019-07-01T06:00:00Z,2019-07-01,16,387
Flinders St-Spark La,2019-07-01T06:00:00Z,2019-07-01,16,219
Southbank,2019-07-01T06:00:00Z,2019-07-01,16,1488
Queen St (West),2019-07-01T06:00:00Z,2019-07-01,16,555
Lygon St (East),2019-07-01T06:00:00Z,2019-07-01,16,175
Flinders St-Swanston St (West),2019-07-01T06:00:00Z,2019-07-01,16,1954
Alfred Place,2019-07-01T06:00:00Z,2019-07-01,16,468
Lonsdale St-Spring St (West),2019-07-01T06:00:00Z,2019-07-01,16,447
Grattan St-Swanston St (West),2019-07-01T06:00:00Z,2019-07-01,16,323
Monash Rd-Swanston St (West),2019-07-01T06:00:00Z,2019-07-01,16,258
Tin Alley-Swanston St (West),2019-07-01T06:00:00Z,2019-07-01,16,129
Bourke Street Mall (North),2019-07-01T07:00:00Z,2019-07-01,17,3164
Bourke Street Mall (South),2019-07-01T07:00:00Z,2019-07-01,17,1819
Melbourne Central,2019-07-01T07:00:00Z,2019-07-01,17,2350
Town Hall (West),2019-07-01T07:00:00Z,2019-07-01,17,3113
Princes Bridge,2019-07-01T07:00:00Z,2019-07-01,17,3695
Flinders Street Station Underpass,2019-07-01T07:00:00Z,2019-07-01,17,5176
Birrarung Marr,2019-07-01T07:00:00Z,2019-07-01,17,537
Webb Bridge,2019-07-01T07:00:00Z,2019-07-01,17,658
Southern Cross Station,2019-07-01T07:00:00Z,2019-07-01,17,4259
Victoria Point,2019-07-01T07:00:00Z,2019-07-01,17,917
Waterfront City,2019-07-01T07:00:00Z,2019-07-01,17,119
New Quay,2019-07-01T07:00:00Z,2019-07-01,17,412
Flagstaff Station,2019-07-01T07:00:00Z,2019-07-01,17,NA
Sandridge Bridge,2019-07-01T07:00:00Z,2019-07-01,17,1957
State Library,2019-07-01T07:00:00Z,2019-07-01,17,1969
Collins St (North),2019-07-01T07:00:00Z,2019-07-01,17,1398
