name,SCHOOLID,ST03Q01,ST03Q02,ST04Q01,ST08Q01,ST09Q01,ST115Q01,ST11Q01,ST11Q02,ST11Q03,ST11Q04,ST11Q05,ST11Q06,ST13Q01,ST17Q01,ST27Q01,ST27Q02,ST27Q03,ST27Q04,ST27Q05,ST28Q01,ST85Q01,ST85Q02,IC05Q01,IC06Q01,IC07Q01,IC08Q03,IC08Q04,IC08Q05,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV1MACC,PV2MACC,PV3MACC,PV4MACC,PV5MACC,PV1MACQ,PV2MACQ,PV3MACQ,PV4MACQ,PV5MACQ,PV1MACS,PV2MACS,PV3MACS,PV4MACS,PV5MACS,PV1MACU,PV2MACU,PV3MACU,PV4MACU,PV5MACU,PV1MAPE,PV2MAPE,PV3MAPE,PV4MAPE,PV5MAPE,PV1MAPF,PV2MAPF,PV3MAPF,PV4MAPF,PV5MAPF,PV1MAPI,PV2MAPI,PV3MAPI,PV4MAPI,PV5MAPI,PV1READ,PV2READ,PV3READ,PV4READ,PV5READ,PV1SCIE,PV2SCIE,PV3SCIE,PV4SCIE,PV5SCIE
Australia,0000063,09,1996,Female,One or two times,One or two times,1,Yes,Yes,Yes,NA,NA,NA,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Three or more,Two,201-500 books,Strongly agree,Agree,03,05,06,Almost every day,Never or hardly ever,Once or twice a week,584.2888,596.7518,553.9103,565.5943,550.0156,596.7518,567.1522,580.3941,564.8154,641.1513,589.7414,551.5735,581.1731,555.4681,645.8249,532.1,507.953,534.4368,497.8268,578.0573,615.4463,570.268,602.2044,581.1731,631.804,575.7205,584.2888,570.268,547.6788,543.7841,554.6892,581.952,586.6256,540.6683,527.4264,629.4672,614.6674,617.7831,612.3306,587.4046,609.637,588.1906,625.5232,619.1687,591.3678,588.1574,562.9802,636.6468,578.8325,588.1574
Australia,0000388,05,1996,Male,None,None,1,Yes,Yes,Yes,No,Yes,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Three or more,Two,201-500 books,Agree,Agree,05,05,06,Once or twice a week,Almost every day,Almost every day,627.9093,657.509,640.3723,618.5621,650.4985,693.3401,610.7727,576.4995,610.7727,591.2993,682.435,624.7936,575.7205,620.8989,609.2148,645.046,579.6152,558.5839,595.9729,554.6892,704.2452,638.8145,613.1095,634.9198,600.6465,589.7414,637.2566,645.046,616.2253,592.0782,618.5621,673.8666,665.2983,639.5934,617.7831,648.1617,649.7196,657.509,660.6247,591.2993,611.3045,651.4017,623.3337,571.2072,641.7784,674.8788,723.3681,684.2037,654.364,716.8407
Australia,0000225,05,1996,Female,None,None,1,Yes,Yes,No,Yes,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Two,Two,Two,Two,More than 500 books,Agree,Agree,02,03,03,Once or twice a week,Never or hardly ever,Never or hardly ever,575.8763,575.8763,642.086,565.7501,616.3811,638.1913,646.7596,598.4655,587.5604,608.5917,670.9067,681.0329,653.7701,652.2122,645.9807,610.9285,644.4228,592.234,602.3602,581.3289,582.1078,597.6866,572.7606,561.8554,565.7501,575.0974,624.9494,614.0442,564.1922,571.9816,593.7919,641.3071,627.2862,582.1078,561.8554,543.1609,616.3811,586.0025,556.4029,576.6552,595.1011,603.8385,630.845,633.228,652.2914,625.1772,579.4853,582.2827,615.8523,678.329
Australia,0000002,05,1996,Female,One or two times,None,2,Yes,Yes,No,Yes,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Three or more,One,201-500 books,NA,NA,02,05,04,Almost every day,Once or twice a week,Every day,559.207,568.5543,574.0069,570.1122,587.2488,609.838,592.7014,594.2592,609.059,589.5856,647.227,614.5116,617.6274,642.5534,618.4063,614.5116,556.0913,570.8911,564.6596,597.375,584.912,545.1862,528.8285,570.1122,556.0913,577.1226,581.0173,619.1852,595.8171,596.596,562.3228,598.1539,614.5116,574.7858,600.4907,566.2175,578.6805,637.1008,568.5543,588.0277,658.5665,664.9209,676.8356,675.247,687.9559,630.1194,631.9843,657.1615,624.5244,663.6889
Australia,0000692,12,1996,Male,Five or more times,None,2,Yes,Yes,No,Yes,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Two,Two,101-200 books,Strongly agree,Agree,05,06,05,Almost every day,Almost every day,Almost every day,436.3686,498.6836,508.0308,499.4625,492.4521,503.3572,483.8838,508.8098,479.2102,520.4938,468.305,452.7263,462.8525,442.6001,478.4312,491.6732,494.01,484.6627,462.8525,497.9047,561.7775,511.9255,553.2092,522.8307,532.1779,515.8202,465.9682,493.231,493.231,537.6305,532.1779,505.694,497.9047,486.2206,550.0935,519.7149,454.2842,483.1048,502.5783,492.4521,370.4804,453.0807,520.4441,437.8438,444.2593,412.6632,500.317,518.9668,466.7475,516.1693
Australia,0000523,02,1997,Male,None,None,1,Yes,Yes,Yes,Yes,NA,Yes,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Three or more,One,More than 500 books,Agree,Agree,02,05,06,Once or twice a week,Almost every day,Almost every day,601.5812,616.3811,614.0442,630.4019,607.0338,623.3915,622.6126,680.2539,711.4114,582.8867,605.4759,574.3184,631.9598,633.5177,529.919,588.3393,547.8346,645.9807,662.3384,537.7084,645.2017,657.6647,683.3697,687.2644,591.4551,628.0651,636.6334,649.0964,613.2653,656.8858,621.8336,613.2653,639.7492,597.6866,628.8441,674.0224,653.7701,684.9276,646.7596,702.0642,550.1161,603.0444,566.155,627.1028,591.8172,587.8777,610.2574,624.2447,664.3417,636.367
Australia,0000417,08,1996,Male,None,None,1,Yes,Yes,No,Yes,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Two,Three or more,Three or more,Two,101-200 books,NA,NA,04,05,06,Almost every day,Once or twice a week,Once or twice a week,600.0234,638.9702,586.7814,627.2862,628.8441,593.7919,587.5604,653.7701,596.1287,580.5499,604.697,640.5281,655.3279,624.1704,607.8127,587.5604,593.0129,661.5594,634.2966,592.234,616.3811,628.8441,645.9807,635.8545,624.1704,607.0338,565.7501,576.6552,633.5177,582.8867,633.5177,600.8023,613.2653,666.2331,640.5281,643.6439,604.697,612.4864,647.5386,629.623,639.9339,596.6289,607.8561,654.3689,623.0931,703.1332,644.3864,657.4413,696.6057,681.6859
Australia,0000075,03,1997,Male,None,None,1,Yes,Yes,NA,Yes,NA,NA,<ISCED level 3A>,<ISCED level 1>,Three or more,Three or more,Three or more,Two,One,101-200 books,NA,NA,05,06,05,Once or twice a week,Once or twice a month,Once or twice a month,450.5453,444.3138,443.5348,472.3555,413.1563,521.4286,501.9551,414.7141,455.9978,506.6288,451.3242,445.0927,359.4096,397.5775,469.2398,462.2293,470.7976,369.5358,403.809,453.661,444.3138,431.0718,378.883,379.6619,440.4191,421.7246,417.0509,477.8081,466.9029,450.5453,451.3242,417.0509,469.2398,465.3451,440.4191,439.6401,444.3138,464.5661,472.3555,440.4191,454.5242,431.2678,446.5048,419.2386,424.8522,449.1235,419.2838,475.2331,471.5032,423.0138
Australia,0000214,03,1997,Male,None,None,1,Yes,Yes,Yes,Yes,No,No,<ISCED level 3A>,"<ISCED level 3B, 3C>",Three or more,Three or more,Three or more,Three or more,Three or more,201-500 books,NA,NA,04,06,07,Almost every day,Almost every day,Once or twice a week,651.4332,617.9389,596.9076,643.6439,640.5281,677.9171,637.4124,599.2444,642.8649,629.623,673.2435,623.3915,606.2549,647.5386,627.2862,646.7596,611.7074,571.9816,614.8232,562.6344,652.9911,596.1287,568.8659,609.3706,596.1287,673.2435,677.1382,635.8545,678.6961,611.7074,667.012,639.7492,616.3811,660.0016,614.8232,693.4959,667.012,627.2862,698.1695,612.4864,593.4211,613.4697,535.6811,613.4697,590.2133,682.9914,657.8142,605.5949,680.194,636.367
Australia,0000086,06,1996,Female,None,None,1,Yes,Yes,Yes,Yes,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Two,Two,201-500 books,Strongly agree,Strongly agree,02,06,07,Once or twice a week,Never or hardly ever,Every day,649.0964,649.0964,617.16,627.2862,660.0016,645.9807,643.6439,617.9389,621.8336,650.6543,658.4437,649.0964,642.8649,638.9702,674.0224,633.5177,645.9807,611.7074,627.2862,653.7701,648.3175,663.1173,634.2966,633.5177,660.0016,610.1496,622.6126,593.0129,579.771,648.3175,640.5281,649.8754,604.697,627.2862,695.8327,606.2549,606.2549,596.1287,593.7919,652.2122,694.6281,687.4794,641.4094,651.7354,670.7988,741.0854,700.0559,659.959,676.7438,700.0559
Australia,0000288,09,1996,Female,None,None,1,Yes,Yes,Yes,NA,NA,NA,<ISCED level 3A>,<ISCED level 3A>,Two,Two,One,Three or more,One,26-100 books,Agree,Disagree,02,02,01,Never or hardly ever,Never or hardly ever,Once or twice a week,519.7928,512.0034,501.8772,512.7824,536.9294,528.3611,509.6666,542.382,515.1192,529.1401,492.53,451.2463,485.5196,466.8251,466.0461,553.2871,533.0347,527.5822,544.7188,561.8554,503.4351,491.7511,525.2454,480.8459,489.4142,504.993,466.0461,452.8042,476.1723,451.2463,550.9503,511.2245,460.5936,508.8877,484.7406,581.3289,514.3402,515.8981,535.3716,502.6562,581.5978,552.2083,598.2783,610.193,570.4775,575.7553,568.2954,558.038,634.5021,547.7807
Australia,0000422,07,1996,Male,None,None,1,Yes,Yes,Yes,Yes,NA,NA,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Two,Three or more,201-500 books,NA,NA,04,04,04,Once or twice a week,Once or twice a month,Once or twice a week,582.9646,589.9751,591.5329,584.5225,600.8802,562.7123,600.8802,596.9855,611.7853,588.4172,581.4068,600.1013,611.0064,608.6696,620.3536,599.3223,640.606,614.9011,616.4589,647.6165,590.754,594.6487,592.3119,582.9646,588.4172,589.9751,622.6905,573.6174,598.5434,605.5538,577.5121,636.7113,582.9646,597.7644,595.4276,621.1326,610.2274,577.5121,563.4912,596.2066,597.9922,661.3459,596.3883,571.528,579.5475,595.8038,639.6307,632.1708,596.7363,599.5338
Australia,0000619,03,1997,Male,One or two times,None,1,Yes,Yes,Yes,Yes,No,No,<ISCED level 3A>,<ISCED level 1>,Three or more,Three or more,Three or more,Two,One,101-200 books,Strongly agree,Strongly agree,03,05,06,Once or twice a month,Once or twice a month,Once or twice a week,588.2614,624.8715,642.787,655.25,618.64,637.3345,629.5451,640.4502,652.9132,634.9977,628.7662,612.4085,645.1239,642.0081,645.1239,511.9255,529.8411,541.5252,539.1883,514.2623,643.566,604.6191,652.1343,663.0394,640.4502,570.3458,633.4398,639.6713,625.6504,628.7662,531.399,593.714,627.2083,603.0612,614.7453,607.7348,677.0603,709.7757,656.8079,686.4075,576.5001,529.1853,581.3117,578.104,577.302,609.3249,591.6076,647.5569,654.0843,641.962
Australia,0000269,02,1997,Female,One or two times,One or two times,1,Yes,Yes,Yes,Yes,No,No,<ISCED level 3A>,NA,Three or more,Two,Three or more,Two,Two,201-500 books,NA,NA,06,06,06,Once or twice a week,Almost every day,Every day,359.2538,338.2225,366.2642,302.3913,310.9597,369.38,349.1276,354.5802,352.2433,374.0536,343.675,330.4331,363.1485,360.0327,379.5062,363.1485,286.0337,350.6855,362.3695,394.306,384.9587,369.38,385.7377,403.6532,416.1162,315.6333,356.917,344.454,378.7272,381.843,324.2016,367.0432,372.4957,384.1798,402.8743,383.4008,366.2642,379.5062,417.6741,419.232,411.6154,371.1056,388.5805,378.2544,385.4032,407.0683,386.5535,397.7434,396.8109,397.7434
Australia,0000416,10,1996,Female,One or two times,One or two times,1,Yes,No,Yes,No,No,No,<ISCED level 2>,NA,Two,Two,One,None,One,11-25 books,Agree,Agree,02,07,06,Never or hardly ever,Almost every day,Once or twice a week,271.5454,231.0407,273.8822,231.0407,241.1668,298.0293,253.6298,315.9449,291.0189,248.9562,239.609,199.8832,227.146,208.4515,178.0729,305.0397,256.7456,313.608,275.4401,254.4088,329.9657,315.1659,361.9022,322.9553,286.3452,301.924,245.0615,284.0084,256.7456,258.3035,322.1764,262.9771,294.9135,282.4505,276.219,328.4079,248.9562,289.461,311.2712,300.3661,247.1138,208.1926,290.0066,208.1926,211.3699,283.3271,219.9179,314.0992,219.9179,210.5931
Australia,0000636,07,1996,Male,None,None,1,Yes,Yes,NA,Yes,NA,NA,<ISCED level 3A>,<ISCED level 3A>,Three or more,Two,Three or more,Two,Two,More than 500 books,NA,NA,03,07,07,Once or twice a week,Almost every day,Every day,638.425,636.8671,589.3519,655.5616,619.7305,657.1195,604.9307,610.3832,639.9829,621.2884,682.0455,597.1413,622.0673,654.7827,623.6252,693.7296,610.3832,643.0986,682.0455,654.7827,640.7618,617.3937,646.9933,653.2248,642.3197,647.7722,574.5521,618.9516,630.6356,566.7627,694.5085,623.6252,692.9506,678.1508,631.4146,731.8975,619.7305,697.6242,706.1926,643.8776,598.1526,621.409,556.4514,619.8051,582.1137,635.8075,663.7822,619.0228,681.4994,611.5628
Australia,0000543,10,1996,Male,None,None,1,Yes,No,Yes,Yes,No,No,<ISCED level 3A>,<ISCED level 2>,Three or more,Three or more,Three or more,One,None,0-10 books,Agree,Agree,03,03,04,Once or twice a week,Once or twice a week,Once or twice a week,374.9883,417.8299,329.031,417.8299,389.0092,374.9883,374.2094,346.9466,365.6411,314.2312,407.7037,393.6828,391.346,392.9039,332.1468,346.9466,357.0728,371.0936,362.5253,294.7578,392.9039,351.6202,352.3991,381.2198,322.7995,398.3564,404.5879,389.7881,367.9779,379.6619,408.4826,367.9779,385.8934,375.7673,366.42,341.494,346.9466,350.8413,338.3783,350.0623,343.0538,301.3527,270.0768,301.3527,286.9177,392.2417,336.2924,297.1279,336.2924,344.6848
Australia,0000255,08,1996,Male,One or two times,None,1,Yes,Yes,No,Yes,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Three or more,Two,101-200 books,Agree,Agree,04,07,07,Every day,Every day,Every day,564.8933,569.5669,583.5878,575.0195,539.1883,564.8933,561.7775,525.1675,549.3145,566.4512,596.8297,603.0612,525.9464,582.8088,582.0299,531.399,543.862,455.842,518.157,532.1779,565.6722,548.5356,543.083,528.2832,556.325,539.1883,601.5033,597.6087,597.6087,521.2728,513.4834,588.2614,587.4825,587.4825,492.4521,576.5773,633.4398,603.8402,603.8402,538.4094,579.7078,566.0748,536.4028,550.8378,553.2437,572.9579,579.4853,532.8609,570.1604,593.47260000000006
Australia,0000223,06,1996,Female,One or two times,None,1,Yes,Yes,NA,Yes,NA,NA,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Two,Three or more,26-100 books,Strongly agree,Strongly agree,03,04,04,Once or twice a week,Almost every day,Almost every day,537.942,531.7105,526.258,512.2371,529.3737,544.9525,524.7001,509.9003,544.1735,556.6365,517.6897,498.2162,461.6062,513.795,513.016,595.5834,559.7523,541.0578,583.1204,603.3728,604.1517,629.8567,568.3206,625.1831,588.573,523.9212,500.553,520.0265,536.3842,514.5739,527.0369,527.8159,530.1527,541.0578,527.0369,551.9629,568.3206,551.9629,557.4155,544.9525,579.9298,563.2492,582.3127,547.363,543.3915,567.7359,586.3857,555.6136,518.3141,539.7613
Australia,0000291,02,1997,Male,None,None,1,Yes,Yes,Yes,Yes,No,No,NA,<ISCED level 1>,Three or more,Three or more,Three or more,Two,Three or more,26-100 books,Strongly disagree,Strongly disagree,02,07,07,Every day,Almost every day,Every day,295.5367,419.3878,300.9893,345.3887,332.1468,311.8944,374.2094,286.1894,277.6211,355.5149,326.6942,378.1041,333.7046,310.3365,373.4304,356.2938,353.957,329.8099,292.4209,350.0623,308.7786,362.5253,290.8631,279.9579,358.6306,300.9893,307.9997,334.4836,331.3678,335.2625,338.3783,329.8099,399.9143,389.7881,402.2511,223.8744,226.9902,240.2321,243.3479,254.253,379.0612,437.6032,383.8728,411.139,379.8631,339.3696,427.956,384.1291,371.0742,361.7493
Australia,0000062,10,1996,Male,None,None,1,Yes,Yes,Yes,No,No,No,"<ISCED level 3B, 3C>",<ISCED level 2>,Three or more,Three or more,Three or more,Three or more,Two,201-500 books,Disagree,Disagree,01,05,05,Almost every day,Almost every day,Almost every day,603.8402,645.1239,633.4398,635.7766,627.2083,637.3345,675.5024,725.3544,619.4189,654.4711,638.8924,634.2187,682.5129,606.9559,623.3136,588.2614,585.9246,610.0717,576.5773,573.4616,585.9246,617.0821,647.4607,554.7671,586.7035,661.4815,652.9132,684.0707,656.029,694.1969,607.7348,618.64,635.7766,590.5982,653.6922,672.3867,671.6077,707.4389,684.8497,723.7965,567.6787,564.4709,607.7759,582.9156,602.9643,597.2025,561.768,628.9071,545.9157,594.4051
Australia,0000762,10,1996,Female,None,None,1,Yes,Yes,Yes,Yes,NA,NA,<ISCED level 3A>,<ISCED level 2>,Three or more,Three or more,Three or more,Two,Two,101-200 books,NA,NA,03,06,07,Almost every day,Every day,Every day,452.8042,464.4882,424.7624,445.7937,439.5622,469.1619,469.1619,463.7093,497.9826,456.6989,437.2254,437.2254,457.4778,470.7197,438.0044,425.5414,425.5414,459.8146,474.6144,433.3307,458.2567,458.2567,458.2567,499.5404,436.4465,457.4778,445.0148,409.9626,529.919,496.4247,413.0784,362.4474,348.4265,478.5091,439.5622,478.5091,489.4142,462.9304,538.4873,521.3507,506.1384,503.7554,469.6001,524.4075,522.0246,513.8381,506.3782,474.6736,525.9605,517.5681
Australia,0000677,11,1996,Male,None,None,1,Yes,Yes,Yes,No,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Two,Two,101-200 books,Strongly agree,Strongly agree,02,05,05,Once or twice a week,Almost every day,Almost every day,493.3089,540.8241,540.0452,569.6448,592.234,557.1818,596.9076,566.5291,554.845,571.9816,542.382,553.2871,563.4133,522.1296,520.5717,568.8659,578.2131,593.7919,547.8346,553.2871,526.8032,584.4446,564.9712,520.5717,557.1818,572.7606,566.5291,576.6552,580.5499,550.1714,585.2236,548.6135,534.5926,563.4133,559.5186,656.8858,622.6126,626.5072,645.2017,646.7596,503.6033,608.6581,550.918,636.7261,597.4308,546.8482,583.2152,581.3502,627.0421,608.3924
Australia,0000585,11,1996,Male,None,None,1,Yes,Yes,Yes,No,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Three or more,Two,26-100 books,Agree,Agree,04,05,05,Once or twice a week,Every day,Every day,527.5822,529.1401,542.382,578.9921,575.0974,592.234,552.5082,557.1818,570.4237,585.2236,568.8659,577.4342,575.0974,557.1818,582.8867,566.5291,529.919,546.2767,550.1714,555.6239,573.5395,540.0452,546.2767,523.6875,570.4237,558.7397,530.6979,552.5082,526.0243,554.845,553.2871,550.1714,543.1609,521.3507,554.0661,593.0129,551.7292,595.3497,547.0556,581.3289,499.0322,533.5158,548.7528,544.743,555.9703,547.1279,529.4107,547.1279,590.9549,554.5878
Australia,0000140,10,1996,Female,None,None,1,Yes,Yes,NA,Yes,No,No,<ISCED level 3A>,<ISCED level 2>,Three or more,Three or more,Three or more,Two,Two,26-100 books,Agree,Agree,02,02,03,Once or twice a month,Never or hardly ever,Once or twice a week,503.4351,466.8251,519.7928,476.1723,478.5091,480.8459,499.5404,464.4882,494.8668,493.3089,443.4569,459.8146,444.2359,460.5936,468.3829,471.4987,495.6457,459.8146,476.9512,480.8459,479.2881,478.5091,469.1619,492.53,504.993,461.3725,528.3611,465.2672,473.8355,517.456,421.6467,448.9095,407.6258,408.4047,483.9617,508.1087,544.7188,480.8459,494.0879,522.9086,550.6197,531.5563,546.6482,519.6416,579.2149,557.1056,530.0634,566.4304,501.1563,560.8355
Australia,0000678,07,1996,Female,None,None,1,Yes,Yes,Yes,NA,NA,NA,<ISCED level 3A>,<ISCED level 3A>,Three or more,Two,Two,One,One,101-200 books,Disagree,Agree,04,04,03,Almost every day,Once or twice a month,Almost every day,618.64,624.0925,620.1979,649.7975,640.4502,599.9455,580.472,631.103,572.6827,613.1874,620.9768,574.2405,611.6295,564.8933,610.8506,630.324,627.2083,662.2605,641.2292,660.7026,618.64,599.9455,638.1134,588.2614,646.6817,618.64,629.5451,620.9768,613.1874,615.5242,697.3127,705.881,703.5442,700.4284,690.3022,641.2292,673.1656,658.3658,638.1134,631.8819,595.1011,647.5256,647.5256,679.298,637.1995,595.4308,580.511,635.5278,635.5278,605.6882
Australia,0000339,05,1996,Male,Three or four times,None,1,Yes,No,Yes,NA,Yes,NA,<ISCED level 3A>,<ISCED level 3A>,Three or more,One,One,Three or more,One,26-100 books,Agree,Disagree,99,99,99,NA,NA,NA,438.7054,445.7158,436.3686,400.5375,381.064,438.7054,405.2111,430.1371,413.0005,434.0318,401.3164,371.7168,417.6741,395.0849,395.8638,399.7585,387.2955,388.0745,384.1798,353.8012,474.5365,443.379,483.1048,497.9047,471.4208,374.8325,402.8743,442.6001,416.8952,451.9473,358.4748,351.4644,429.3582,395.0849,420.7898,402.0953,405.2111,472.1997,469.8629,499.4625,371.2823,384.9154,396.1426,360.857,362.4609,521.7643,554.4013,543.2115,510.5744,503.1145
Australia,0000178,07,1996,Male,None,None,1,Yes,Yes,No,Yes,No,No,<ISCED level 3A>,<ISCED level 1>,One,Two,Two,None,One,101-200 books,NA,NA,05,04,04,Almost every day,Never or hardly ever,Never or hardly ever,514.4181,502.7341,494.9447,499.6183,505.8498,580.6278,561.9333,548.6914,568.9438,530.7758,548.6914,554.9229,519.8707,535.4494,509.7445,564.2701,554.1439,508.1866,555.7018,487.1553,528.439,505.8498,493.3868,507.4077,475.4713,498.8394,548.6914,555.7018,503.513,550.2493,474.6923,510.5234,519.8707,484.8185,531.5548,484.8185,501.9551,492.6079,445.0927,493.3868,451.2362,452.8401,456.8499,431.9896,462.4635,530.5297,545.4495,537.0571,531.4621,571.5591
Australia,0000547,05,1996,Male,None,None,1,Yes,No,Yes,No,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,One,Two,101-200 books,Agree,Agree,04,05,06,Every day,Never or hardly ever,Once or twice a month,587.5604,583.6657,550.9503,596.9076,556.4029,639.7492,569.6448,540.8241,576.6552,564.9712,636.6334,558.7397,533.8137,557.1818,568.8659,664.6752,590.6761,575.0974,600.0234,569.6448,632.7387,601.5812,561.8554,586.7814,594.5708,599.2444,601.5812,627.2862,601.5812,578.2131,659.22260000000006,638.1913,662.3384,618.7179,624.9494,681.8118,695.8327,689.6012,656.1069,619.4968,627.9047,668.002,584.5997,674.4176,622.2911,649.4219,660.6117,623.3122,655.0168,605.5949
