state,schtype,yr,birthmonth,birthyr,gender,desk,room,computer,internet,solarpanels,tvs,cars,music_instr,books,birthcnt,mother_birthcnt,father_birthcnt,test_anxiety,ambitious,prefer_team,make_friends_easy,tardy,science_fun,breakfast,work_pay,sport,internet_use,install_software,outhours_study,math_time,read_time,science_time,belong,anxtest,motivat,language,home_edres,home_poss,wealth,stuweight,math,science,read
ACT,Catholic,Y10,3,2000,female,1,1,1,1,,4,2,1,4,1,1,2,3,4,2,2,1,2,1,2,1,6,3,8,180,180,180,-0.3381,0.5209,1.8543,313,1.1563,0.6844,0.1347,6.94085,500.71619999999996,546.063,567.1499000000001
ACT,Catholic,Y10,7,1999,female,1,1,1,2,0036001,3,4,3,3,1,1,1,3,2,3,2,2,2,2,2,1,7,3,15,180,180,180,-0.4725,0.7616,-1.1822,313,0.0321,0.6124,0.2576,6.94085,421.51360000000005,396.3603,436.76579999999996
ACT,Catholic,Y10,1,2000,female,1,1,1,1,0036001,3,3,2,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,1.1563,1.7845,1.2121,6.94085,594.7335,600.8695,580.3336999999999
ACT,Catholic,Y10,8,1999,female,1,1,1,1,0036002,2,3,1,3,1,2,2,4,2,1,3,2,1,1,2,2,7,4,NA,180,180,180,-0.5064,1.3525,-0.9134,313,-0.5343,-0.2542,0.0191,6.94085,392.9325,386.7063,398.51359999999994
ACT,Catholic,Y10,7,1999,female,1,1,1,1,0036002,3,3,3,6,1,1,1,3,4,1,1,1,4,2,1,2,5,3,25,180,180,180,-0.1613,0.7993,1.0385,313,1.1563,1.4416,0.5754,6.94085,615.0801000000001,667.7087,667.6886
ACT,Catholic,Y10,8,1999,female,1,1,1,1,0036002,4,3,1,4,1,1,1,2,3,2,2,2,4,1,2,2,4,3,6,165,165,165,-0.3381,-0.2729,0.1111,313,0.0321,0.8304,0.9759,6.94085,575.6644,604.5490000000001,595.9087
ACT,Catholic,Y10,9,1999,female,1,1,1,1,0036002,4,3,4,5,1,1,1,3,3,2,3,1,4,1,1,2,5,3,2,165,165,165,-1.2158,1.3418,0.8598,313,1.1563,1.6374,0.8498,6.94085,552.5588,571.8368,562.8290999999999
ACT,Catholic,Y10,7,1999,female,1,1,1,1,0036002,2,3,4,5,1,1,1,1,3,2,2,2,4,1,2,2,5,3,8,180,180,180,0.6897,-1.1148,1.3961,313,1.1563,0.9916,-0.0392,6.94085,566.2588000000001,633.6322,611.6506
ACT,Catholic,Y10,6,1999,female,1,1,1,1,,4,4,2,3,1,1,1,2,4,3,2,1,1,1,1,1,5,2,NA,150,150,150,0.6642,-0.6871,-0.0495,313,1.1563,1.5785,1.72,6.94085,457.3642000000001,507.57829999999996,470.07520000000005
ACT,Catholic,Y10,11,1999,female,1,1,1,1,0036002,2,3,2,4,1,1,1,4,3,1,2,3,3,1,1,2,4,2,10,180,180,180,-0.3381,2.5493,0.8598,313,-0.7218,-0.2655,-0.8376,6.94085,577.7533999999999,612.9346999999999,642.2106
ACT,Catholic,Y10,2,2000,female,2,1,1,1,0036002,4,4,2,1,1,1,1,2,3,2,2,1,2,1,2,2,4,3,25,180,180,180,-0.3381,-0.4671,-0.1651,313,-1.0668,0.2234,0.9913,6.94085,414.64489999999995,468.80820000000006,428.40749999999997
ACT,Catholic,Y10,1,2000,female,1,1,1,1,0036002,4,4,3,4,1,1,1,3,3,3,2,1,1,2,1,1,NA,NA,11,165,165,165,0.6642,0.6007,-0.8133,313,0.0321,2.1495,2.4349,6.94085,391.9129,381.4298,379.8761
ACT,Catholic,Y10,12,1999,female,2,1,1,1,0036002,3,3,4,3,2,2,2,3,3,3,2,1,3,1,2,1,5,2,14,180,180,180,0.6642,1.0016,0.515,801,-0.7541,0.6444,0.9108,6.94085,549.2882999999999,543.8131999999999,511.06719999999996
ACT,Catholic,Y10,8,1999,female,2,1,1,1,0036002,4,4,1,3,2,2,2,2,3,3,2,3,3,NA,NA,NA,4,2,9,150,150,150,-0.1144,-0.2729,-1.0795,313,-0.7541,0.1858,0.8724,6.94085,528.5282,551.0205,565.7026
ACT,Catholic,Y10,3,2000,female,1,1,1,1,0036002,2,3,2,2,1,1,1,4,2,2,1,4,3,1,2,1,7,3,NA,150,150,150,2.5915,1.3578,-0.5643,313,1.1563,-0.231,-0.0569,6.94085,553.5033999999999,616.351,633.0869
ACT,Catholic,Y10,10,1999,female,1,1,1,1,0036002,4,4,2,3,NA,1,1,3,NA,4,1,3,1,2,1,1,6,3,NA,180,180,180,0.0951,1.3538,0.0609,313,1.1563,1.6474,1.5714,6.94085,417.1678,430.37609999999995,450.6193
ACT,Catholic,Y10,11,1999,female,1,1,1,1,0036001,4,3,4,5,1,1,1,3,3,2,2,2,3,1,1,1,7,3,15,165,165,165,-0.3381,0.1441,-0.1651,313,1.1563,1.4877,0.7042,1.16,485.7697,501.0125,545.5190999999999
ACT,Catholic,Y10,7,1999,female,1,1,1,1,0036002,4,4,3,5,1,1,1,3,4,2,2,1,4,1,2,1,6,2,5,150,150,150,-0.8307,0.7291,0.2296,313,1.1563,2.0658,2.4349,1.16,478.68410000000006,558.8028000000002,574.6671
ACT,Catholic,Y10,8,1999,female,1,1,1,1,,4,4,3,3,1,1,1,4,3,4,2,1,1,2,1,1,5,1,NA,180,180,180,0.4597,-0.3204,-0.5336,313,-0.7218,0.936,2.4272,1.16,355.295,357.8229,386.9455
ACT,Catholic,Y10,9,1999,female,1,1,1,1,0036002,4,4,3,3,1,2,2,4,4,3,1,2,3,1,2,2,7,NaN,18,180,180,180,2.5915,2.5493,0.2296,801,1.1563,1.6325,1.7767,1.16,412.4178999999999,454.2737,496.63140000000004
ACT,Catholic,Y10,11,1999,female,1,1,1,1,0036002,4,3,1,2,1,1,1,3,4,4,4,1,2,1,2,1,3,3,9,180,180,180,-3.1297,0.9242,1.8543,313,1.1563,1.2885,1.3731,1.16,453.9590999999999,458.08910000000003,467.48420000000004
ACT,Catholic,Y10,11,1999,female,1,1,1,1,0036002,4,3,1,2,1,1,1,3,4,3,2,2,3,1,2,2,5,3,9,180,180,180,-0.1985,0.0752,1.0385,313,-0.1108,1.125,1.3731,1.16,430.6624,430.13239999999996,484.317
WA,Gov,Y10,3,2000,female,1,1,1,1,0036001,4,3,1,2,1,1,1,4,3,4,1,1,1,1,1,2,7,4,NA,240,240,240,-0.5503,2.5493,0.8101,313,1.1563,0.2854,0.8234,19.54197,439.9988,409.70619999999997,469.4832
WA,Gov,Y10,9,1999,female,NA,1,1,1,0036001,4,2,3,2,1,1,1,3,3,3,2,2,NA,1,1,1,6,3,NA,260,260,260,-0.3381,-0.2039,-0.1651,313,-1.1449,-0.3794,0.0715,19.54197,426.67420000000004,426.9126,436.47709999999995
WA,Gov,Y10,10,1999,female,2,1,1,1,0036002,4,4,3,3,1,1,2,3,2,3,3,4,3,NA,NaN,NaN,7,3,8,240,240,240,-1.2158,0.3265,-0.5643,313,-0.6529,0.9076,1.7301,19.54197,474.79650000000004,521.8788999999999,522.3624000000002
WA,Gov,Y10,12,1999,female,1,1,1,1,0036001,4,4,4,3,1,1,1,3,4,3,1,4,2,2,2,1,6,3,12,240,240,240,0.5423,0.3265,-0.37,313,1.1563,1.1116,1.5187,19.54197,354.9597,362.676,392.38970000000006
WA,Gov,Y10,2,2000,female,1,1,1,1,0036001,4,3,3,2,2,2,2,3,2,3,3,1,NA,NA,NA,NA,3,2,3,260,260,260,-0.6239,0.114,0.3758,801,-0.9044,0.5718,1.6404,19.54197,532.0483,550.3332,560.2215
WA,Gov,Y10,12,1999,female,1,1,1,1,0036001,3,NA,3,4,NA,1,2,3,3,4,2,1,NaN,NaN,NaN,NaN,7,2,53,500,400,400,-0.88,0.8425,-0.1651,500,-1.2457,-0.1091,0.4333,19.54197,356.0079,395.598,398.9051999999999
WA,Gov,Y10,11,1999,male,1,1,1,NA,,4,2,NA,1,1,1,1,3,2,3,2,1,1,1,2,2,2,3,NA,240,240,240,0.6642,-0.2039,-0.8771,313,-0.577,-0.3164,-0.2214,16.23319,504.79470000000003,570.4359,490.7884
WA,Gov,Y10,3,2000,male,1,1,1,1,0036001,NA,3,1,3,2,2,2,2,4,3,3,1,4,1,2,1,7,4,24,240,240,240,0.6051,-0.6871,1.8543,801,1.1563,0.8317,0.63,16.23319,552.308,643.964,568.7419
WA,Gov,Y10,11,1999,male,1,1,1,1,0036002,4,3,1,3,1,2,2,3,2,3,2,1,3,2,2,1,6,3,2,260,260,260,-0.3381,0.4517,0.0409,313,-0.5229,0.0935,0.739,16.23319,574.7448999999999,621.6381,570.0814
WA,Gov,Y10,11,1999,male,2,1,1,1,0036002,4,3,1,1,1,1,1,2,3,3,2,1,1,1,2,1,7,3,0,260,260,260,0.1643,-1.3753,-0.4849,313,-2.1806,-0.5523,0.9801,16.23319,535.7672,568.5016,482.4048000000001
WA,Gov,Y10,5,1999,female,1,1,1,1,0036001,4,3,3,4,2,2,2,3,3,3,2,1,NaN,NaN,NaN,NaN,4,3,21,260,260,260,-0.3381,0.5903,0.8101,313,1.1563,1.8554,1.8376,18.44416,560.3225,582.7298,563.4348
WA,Gov,Y10,6,1999,male,1,1,2,1,0036001,4,4,2,3,1,1,2,1,3,3,2,1,2,1,2,1,6,3,NA,240,240,0,0.6642,-0.9491,-0.1651,313,-1.4432,0.0822,1.0979,18.44416,553.2929,592.4040000000001,498.36109999999996
WA,Gov,Y10,6,1999,male,1,1,1,1,0036002,4,3,4,3,2,2,2,2,3,2,2,1,NaN,NaN,NaN,NaN,3,3,15,200,200,0,0.2947,-0.9464,0.1246,313,0.0321,0.2663,0.428,18.44416,514.5593,545.2357999999999,515.9965
WA,Gov,Y10,10,1999,female,1,1,1,1,0036001,3,4,3,3,1,1,1,3,3,3,2,1,4,1,2,2,5,1,40,260,260,260,-0.3381,0.0752,0.1111,313,0.0321,0.487,0.7847,4.29503,644.3711000000001,668.6726,631.8129
WA,Gov,Y10,3,2000,female,1,1,1,1,0036001,4,4,1,1,1,1,1,3,3,3,3,3,3,2,1,2,6,2,21,260,260,260,-1.1407,0.5209,-0.1651,313,0.0321,0.3624,1.2127,4.29503,405.7107,441.7816999999999,434.7222
NSW,Gov,Y10,3,2000,female,1,1,1,1,,2,3,4,5,2,2,2,2,4,2,2,1,1,2,1,1,6,4,8,450,450,450,-0.3381,0.0244,0.9799,313,0.8021,1.5458,0.6911,22.59632,628.6886,656.4233999999999,662.7678
NSW,Gov,Y10,4,2000,female,1,1,1,1,0036002,3,4,4,3,1,2,2,3,4,3,1,2,3,1,2,1,5,3,NA,225,225,225,1.5043,-0.2039,0.9799,313,1.1563,1.6887,1.8374,22.59632,528.9067,552.2012,578.2364
NSW,Gov,Y10,11,1999,female,1,2,1,1,0036002,2,1,1,3,2,2,2,4,2,2,3,1,3,2,2,2,6,3,13,225,225,225,-0.5064,1.8135,-0.61,625,-1.3651,-1.1194,-0.6552,22.59632,684.5237,712.3991,713.4390999999999
NSW,Gov,Y10,11,1999,female,1,1,1,1,0036002,2,3,4,3,1,2,2,3,3,2,2,2,3,1,2,1,5,4,4,240,240,240,-0.9214,0.2092,-0.1546,313,1.1563,1.0047,0.2253,22.59632,549.0917000000001,579.0231000000001,615.5764
NSW,Gov,Y10,2,2000,female,1,1,1,1,0036002,3,3,3,3,1,2,2,3,3,2,2,1,3,1,2,2,5,4,19,300,225,225,0.1674,-0.0997,1.3961,801,0.0321,0.9189,1.0407,22.59632,634.3409999999999,646.8209,680.9963
NSW,Gov,Y10,3,2000,female,1,2,1,1,0036002,3,2,4,3,1,2,2,4,2,1,3,1,4,1,1,1,7,4,10,300,300,300,-0.7244,0.8565,-0.0413,625,-0.5343,0.1443,0.3196,22.59632,702.6102000000001,737.4564,740.5161
NSW,Gov,Y10,10,1999,female,1,1,1,1,0036002,3,4,3,6,1,2,2,4,4,3,2,1,1,1,2,2,5,3,18,225,225,225,-0.3381,2.5493,1.8543,313,-0.1108,0.59,0.601,22.59632,641.6605,653.5782,688.8272
NSW,Gov,Y10,3,2000,female,1,1,1,1,0036002,4,3,3,3,1,2,2,3,2,3,2,1,3,1,2,1,5,4,6,240,240,240,-0.358,-0.0345,0.005,641,1.0727,0.9635,0.9732,22.59632,583.2375999999999,546.9851999999998,550.2909999999999
NSW,Gov,Y10,10,1999,female,1,1,1,1,0036002,3,3,2,2,1,2,2,3,3,2,2,1,4,1,2,2,7,2,13,240,240,240,-0.3381,0.5306,-0.2006,625,1.1563,0.5429,0.5845,22.59632,590.3552000000001,595.5638000000001,594.5672000000001
NSW,Gov,Y10,3,2000,female,2,2,1,1,0036002,3,2,3,6,2,2,2,3,4,2,1,1,2,2,1,2,6,3,34,225,225,225,-0.0099,1.0461,1.8543,313,-0.1639,1.2211,0.5358,22.59632,702.5187999999999,685.9852000000001,726.9473
NSW,Gov,Y10,8,1999,female,1,1,1,1,0036001,2,3,4,6,1,2,2,4,3,3,2,2,3,1,1,1,3,3,5,240,240,240,-0.4725,0.6467,-0.1651,313,0.0659,0.8305,0.3903,22.59632,671.6103,682.3341,693.5642
NSW,Gov,Y10,2,2000,female,1,1,1,1,0036002,2,3,3,5,1,2,2,1,2,4,1,1,3,1,2,1,5,3,23,210,210,210,2.5915,-0.9137,0.2937,313,1.1563,1.2509,0.5282,22.59632,660.4795,643.5444,672.0088
NSW,Gov,Y10,4,2000,female,1,1,NA,1,0036002,2,1,4,2,1,2,2,3,3,3,3,1,3,1,1,1,6,3,18,210,210,210,-1.0137,0.0031,0.7921,313,1.1767,0.1418,-0.6005,22.59632,641.5084,658.4792,690.417
NSW,Gov,Y10,1,2000,female,1,2,1,1,0036001,4,4,4,3,1,2,2,3,3,3,3,1,3,1,2,1,6,3,16,195,195,195,-0.5064,0.7616,1.3961,313,1.1563,1.0393,0.806,22.59632,633.6505,638.5105000000001,650.8091
NSW,Gov,Y10,7,1999,female,1,1,1,1,0036002,3,3,2,5,1,2,2,2,3,3,2,2,1,1,2,2,6,3,17,225,225,225,-0.5917,-0.0136,-0.1756,313,1.1563,0.2652,-0.2282,22.59632,585.5501999999999,605.8644,615.6952
NSW,Gov,Y10,9,1999,female,1,1,1,1,0036002,3,3,4,3,1,2,2,4,4,3,1,2,4,1,1,1,5,2,15,225,225,225,1.5043,1.2704,1.8543,313,1.1563,0.6942,-0.2328,22.59632,647.6531000000001,644.7484000000001,639.6025
NSW,Gov,Y10,5,1999,female,1,1,1,1,0036001,3,3,4,3,1,2,2,4,4,3,1,1,4,1,2,2,6,3,27,300,225,225,-0.4041,1.5125,1.8543,801,0.0321,0.4754,0.4328,22.59632,526.6559,531.7606000000001,530.5752
NSW,Gov,Y10,5,1999,female,1,1,1,1,0036002,4,3,4,6,1,2,2,3,4,3,3,2,3,1,2,2,7,3,22,210,350,210,-0.7346,0.5209,1.8543,801,1.1563,2.3139,1.5397,22.59632,634.9343000000001,607.5151,570.7711999999999
NSW,Gov,Y10,6,1999,female,1,1,1,1,0036002,2,3,3,5,1,2,2,4,4,2,1,1,3,1,2,1,5,3,27,450,450,600,-1.2677,2.5493,1.8543,313,1.1563,0.8187,0.6355,22.59632,584.8559,604.747,646.2447
NSW,Catholic,Y10,4,2000,female,1,1,1,1,0036002,3,3,2,3,1,1,1,3,NA,3,2,1,3,1,2,1,3,2,8,200,200,200,0.9357,-0.8996,0.0986,313,1.1563,0.2866,-0.1181,27.79534,451.35020000000003,513.5568000000001,467.3147
NSW,Catholic,Y10,4,2000,female,1,1,1,1,0036001,4,4,3,6,1,1,1,4,3,4,2,1,2,1,1,1,5,1,NA,200,200,200,0.4638,2.5493,0.8101,313,1.1563,2.4419,2.0818,27.79534,382.06530000000004,390.57550000000003,394.59149999999994
NSW,Catholic,Y10,2,2000,male,1,1,1,1,0036001,2,4,2,3,1,1,1,2,3,3,1,1,4,NaN,NaN,NaN,6,2,16,200,200,200,2.5915,-0.2067,0.4631,313,1.1563,0.4303,0.623,27.79534,503.92209999999994,581.6401,488.3012
NSW,Catholic,Y10,3,2000,male,1,1,1,1,0036002,3,3,4,3,1,1,1,3,4,3,2,1,3,1,2,2,3,3,12,250,250,200,0.4638,0.3265,1.8543,313,0.0321,-0.1556,-0.2976,27.79534,490.6526,523.8778,499.9706
NSW,Catholic,Y10,8,1999,female,1,1,1,1,0036002,3,4,2,5,1,1,1,3,3,3,2,2,3,1,2,2,5,3,17,200,200,200,-0.4725,-0.4305,-0.1651,313,1.1563,1.4398,1.3384,32.04004,501.01359999999994,555.3423,552.2314
NSW,Catholic,Y10,9,1999,female,1,1,1,1,0036002,4,4,2,4,1,1,1,3,3,3,3,1,NaN,NaN,NaN,NaN,4,NaN,31,250,250,250,-0.1515,1.1199,0.1111,313,1.1563,1.2186,0.6553,32.04004,480.16279999999995,481.2566999999999,480.5249
NSW,Catholic,Y10,7,1999,female,1,1,1,1,0036001,4,4,4,2,1,1,1,4,4,4,4,1,1,2,1,2,5,2,44,250,250,250,-3.1297,2.5493,1.8543,313,0.0321,0.75,1.5032,32.04004,384.04319999999996,397.55080000000004,392.3636
NSW,Catholic,Y10,1,2000,female,1,1,1,1,0036002,4,4,1,2,1,1,1,3,3,3,2,4,2,NaN,NaN,NaN,5,2,NA,250,250,250,-0.1144,0.5209,-0.1651,313,-1.3733,-0.651,0.2526,32.04004,526.0037,520.8351,518.9716999999999
NSW,Catholic,Y10,7,1999,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,32.04004,561.6394,615.7299,590.1965
NSW,Catholic,Y10,11,1999,female,1,1,2,1,,4,3,3,3,1,1,1,3,3,3,3,1,1,1,1,1,6,3,10,250,250,200,-1.2977,-0.0253,0.8748,313,-1.6899,-0.4358,0.3668,32.04004,472.3544,535.0307,503.4226
NSW,Catholic,Y10,1,2000,female,1,1,1,1,0036001,4,4,1,2,1,1,1,3,3,3,2,2,2,1,1,1,5,3,13,200,200,150,-0.3381,0.5209,-1.0701,313,-0.5343,0.2218,1.2058,32.04004,408.5486,408.91319999999996,435.4142
NSW,Catholic,Y10,7,1999,male,1,1,1,1,0036002,4,3,1,3,1,1,1,4,2,3,2,NA,2,1,2,2,4,4,NA,250,250,250,-0.3381,1.9474,-0.2803,313,-0.1108,0.3037,0.7453,31.49537,514.8302999999999,552.1238000000001,578.6056000000001
NSW,Catholic,Y10,3,2000,male,1,1,1,1,0036001,4,3,4,5,1,1,1,2,2,3,3,1,3,1,2,1,6,4,3,250,200,200,-0.3776,-0.2729,-0.5996,313,1.1563,0.9973,0.6055,31.49537,434.2207,474.7604,476.2906999999999
NSW,Catholic,Y10,8,1999,male,1,1,1,1,0036002,4,4,4,5,1,1,1,3,3,4,2,1,3,1,1,1,3,3,15,250,200,200,-0.3381,0.5209,-0.1651,313,1.1563,1.9966,1.4089,31.49537,477.7487,527.2789,526.137
NSW,Catholic,Y10,7,1999,male,1,1,1,1,0036001,4,3,4,5,1,1,1,3,2,4,2,1,3,1,2,1,7,2,26,250,250,200,-0.3381,0.7186,-1.1296,313,0.2156,1.0682,1.0624,31.49537,408.1169,452.2357999999999,396.25059999999996
NSW,Catholic,Y10,8,1999,male,2,1,2,2,0036001,3,4,1,1,1,1,1,NA,4,2,1,1,NaN,NaN,NaN,NaN,3,NA,NA,225,225,225,-0.1491,0.5301,0.9799,313,-3.0852,-1.2118,-0.1456,31.49537,462.5771,468.60810000000004,420.1753
NSW,Catholic,Y10,1,2000,male,1,1,1,1,0036002,4,4,3,3,1,1,1,2,3,2,2,2,3,1,2,1,3,3,4,250,250,250,-0.4725,-0.2154,-0.1651,313,0.0321,0.7467,1.12,31.49537,500.53509999999994,550.6890999999999,494.5404
NSW,Catholic,Y10,10,1999,female,1,1,1,1,0036002,4,4,2,4,1,1,1,1,2,1,2,1,4,1,2,1,2,NA,18,250,250,200,-0.4725,-0.9491,-0.6231,313,-0.4966,0.1785,0.1936,7.1357,520.5554,593.187,547.2489
NSW,Catholic,Y10,6,1999,female,2,1,1,1,0036002,4,4,3,3,1,1,NA,4,2,4,3,1,NA,NA,NA,1,7,NA,NA,200,250,250,-2.032,2.5493,-1.1822,313,-1.1264,0.0322,0.7707,7.1357,402.9289,365.22110000000004,334.04519999999997
NSW,Catholic,Y10,6,1999,female,1,1,1,1,0036001,4,4,2,3,1,1,1,3,2,3,2,1,3,1,2,1,5,NA,15,250,250,200,-0.3381,-0.2039,-0.2803,313,1.1563,0.5878,0.8175,7.1357,461.0095,539.7547,526.3564
NSW,Catholic,Y10,11,1999,female,1,2,2,2,0036002,3,2,1,1,1,1,1,3,4,4,2,3,3,NA,NaN,NaN,NaN,NaN,15,250,250,200,-0.5917,0.5209,1.8543,313,-2.0662,-1.5204,-0.7777,7.1357,349.7257,359.73620000000005,353.0532
NSW,Catholic,Y10,6,1999,female,1,1,1,1,0036002,4,4,1,2,1,1,1,3,3,3,4,1,2,2,1,2,5,3,NA,200,200,150,-0.1686,0.5209,0.1111,313,-0.9044,-0.3428,0.3636,7.1357,554.4485999999999,608.7201000000001,605.9964000000001
TAS,Gov,Y10,2,2000,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,7.07492,347.71840000000003,325.5342,357.99490000000003
TAS,Gov,Y10,4,2000,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,7.07492,363.967,388.4378,408.25509999999997
TAS,Gov,Y10,4,2000,male,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,6.39206,302.70950000000005,309.16949999999997,269.3588
TAS,Gov,Y10,12,1999,male,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,6.39206,396.6673,388.30850000000004,382.097
TAS,Gov,Y10,3,2000,male,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,6.39206,462.7889,486.1298,472.6111000000001
TAS,Gov,Y10,8,1999,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,7.04357,358.8311,350.1532,401.2028
TAS,Gov,Y10,6,1999,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,7.04357,418.89420000000007,436.9005,404.7925000000001
TAS,Gov,Y10,11,1999,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,7.04357,406.3251,406.06989999999996,426.61019999999996
TAS,Gov,Y10,8,1999,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,7.04357,373.9429,377.856,360.0722
TAS,Gov,Y10,8,1999,male,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,6.74307,490.65610000000004,501.71309999999994,471.2942
TAS,Gov,Y10,6,1999,male,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,6.74307,365.35310000000004,358.32629999999995,352.5144
TAS,Gov,Y10,7,1999,male,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,6.74307,354.4797,340.7589,332.10630000000003
TAS,Gov,Y10,8,1999,male,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,6.74307,416.2342,428.29139999999995,405.7095
TAS,Gov,Y10,2,2000,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,2.13642,420.3684,428.4443,425.1795
TAS,Gov,Y10,4,2000,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,2.13642,426.3648999999999,455.4129999999999,503.8499
TAS,Gov,Y10,1,2000,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,2.13642,401.878,429.9007,438.3026
TAS,Gov,Y10,2,2000,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,2.13642,538.425,565.2507,542.3032
TAS,Gov,Y10,1,2000,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,2.13642,469.4916000000001,516.9300000000001,492.0661
TAS,Gov,Y10,1,2000,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,2.13642,422.5434,424.8325,411.8903
